Transaction_ID,Date,Year,Quarter,Month_Year,Month_Name,Bank,Region,Product,Segment,Channel,Currency,Transaction_Value_GBP,Margin_Pct,Revenue_GBP,Operating_Cost_GBP,Net_Revenue_GBP,Status,Risk_Rating,Customer_Age,Credit_Score,Is_Digital,Is_Flagged
TXN1001542,2022-01-27,2022,Q1 2022,Jan 2022,January,Barclays,Leeds,Current Account,Commercial,Telephone,GBP,283.85,0.82,2.33,1.4,0.93,Completed,Low,66,712,0,0
TXN1002041,2022-01-27,2022,Q1 2022,Jan 2022,January,Barclays,Birmingham,Current Account,Retail,Online,GBP,2522.98,1.14,28.76,17.28,11.48,Completed,Low,61,475,1,0
TXN1002211,2022-01-27,2022,Q1 2022,Jan 2022,January,Barclays,Manchester,Credit Card,Private Banking,Mobile App,GBP,4395.22,16.88,741.91,445.89,296.02,Completed,Low,57,528,1,0
TXN1002529,2022-01-27,2022,Q1 2022,Jan 2022,January,HSBC,Sheffield,Mortgage,Commercial,Online,GBP,355809.58,1.98,7045.03,3536.61,3508.42,Completed,Low,19,333,1,0
TXN1000715,2022-01-28,2022,Q1 2022,Jan 2022,January,Santander UK,Bristol,Business Loan,Wealth Management,Branch,GBP,344651.14,5.2,17921.86,10484.29,7437.57,Completed,Low,69,670,0,0
TXN1001363,2022-01-28,2022,Q1 2022,Jan 2022,January,HSBC,Manchester,Mortgage,Wealth Management,Telephone,GBP,468943.42,1.64,7690.67,3860.72,3829.95,Completed,Low,68,569,0,0
TXN1001467,2022-01-28,2022,Q1 2022,Jan 2022,January,HSBC,Cardiff,Credit Card,Retail,ATM,GBP,4443.51,9.0,399.92,200.76,199.16,Completed,Low,60,358,0,0
TXN1002084,2022-01-28,2022,Q1 2022,Jan 2022,January,Santander UK,Leeds,Mortgage,Private Banking,Telephone,EUR,437765.42,1.26,5515.84,3226.77,2289.07,Completed,Medium,54,380,0,0
TXN1004822,2022-01-28,2022,Q1 2022,Jan 2022,January,NatWest,Edinburgh,Mortgage,Retail,Mobile App,GBP,57344.99,2.12,1215.71,691.74,523.97,Completed,High,20,354,1,0
TXN1000221,2022-01-29,2022,Q1 2022,Jan 2022,January,Barclays,Birmingham,Fixed Term Deposit,Retail,Branch,GBP,26956.34,1.1,296.52,178.21,118.31,Completed,Low,50,593,0,0
TXN1000507,2022-01-29,2022,Q1 2022,Jan 2022,January,HSBC,Cardiff,Personal Loan,Retail,Branch,GBP,26913.1,6.72,1808.56,907.9,900.66,Flagged,Low,66,850,0,1
TXN1003694,2022-01-29,2022,Q1 2022,Jan 2022,January,Lloyds,London,Credit Card,Commercial,ATM,GBP,173.22,19.1,33.09,19.72,13.37,Completed,Low,27,634,0,0
TXN1004523,2022-01-29,2022,Q1 2022,Jan 2022,January,Lloyds,Birmingham,ISA,Commercial,Branch,GBP,13910.3,1.43,198.92,118.56,80.36,Completed,Low,30,540,0,0
TXN1001357,2022-01-30,2022,Q1 2022,Jan 2022,January,Barclays,Liverpool,Current Account,Wealth Management,Telephone,GBP,4109.95,1.9,78.09,46.93,31.16,Completed,Medium,49,753,0,0
TXN1001809,2022-01-30,2022,Q1 2022,Jan 2022,January,HSBC,Liverpool,Fixed Term Deposit,Wealth Management,ATM,USD,57730.65,2.25,1298.94,652.07,646.87,Completed,Low,34,319,0,0
TXN1002052,2022-01-30,2022,Q1 2022,Jan 2022,January,Barclays,Leeds,Mortgage,Commercial,Telephone,GBP,92365.05,2.07,1911.96,1149.09,762.87,Completed,Low,35,472,0,0
TXN1002769,2022-01-30,2022,Q1 2022,Jan 2022,January,Lloyds,Leeds,Business Loan,Retail,Telephone,GBP,382383.77,5.11,19539.81,11645.73,7894.08,Completed,Medium,29,827,0,0
TXN1003002,2022-01-30,2022,Q1 2022,Jan 2022,January,NatWest,Liverpool,Savings Account,Private Banking,ATM,GBP,26107.66,0.32,83.54,47.53,36.01,Completed,Medium,56,312,0,0
TXN1004190,2022-01-30,2022,Q1 2022,Jan 2022,January,Lloyds,Bristol,Personal Loan,Retail,Branch,GBP,10426.44,5.06,527.58,314.44,213.14,Completed,Low,48,438,0,0
TXN1004537,2022-01-30,2022,Q1 2022,Jan 2022,January,Lloyds,Glasgow,Business Loan,Retail,Telephone,GBP,458040.28,2.94,13466.38,8025.96,5440.42,Completed,Low,31,322,0,0
TXN1001362,2022-01-31,2022,Q1 2022,Jan 2022,January,Barclays,Cardiff,Credit Card,Private Banking,Branch,GBP,550.66,16.24,89.43,53.75,35.68,Flagged,Low,49,430,0,1
TXN1001640,2022-01-31,2022,Q1 2022,Jan 2022,January,HSBC,Liverpool,Savings Account,Retail,Online,GBP,33719.45,1.16,391.15,196.36,194.79,Completed,Low,73,812,1,0
TXN1001678,2022-01-31,2022,Q1 2022,Jan 2022,January,Lloyds,Edinburgh,Business Loan,Wealth Management,Online,GBP,198126.08,4.58,9074.17,5408.21,3665.96,Pending,Low,54,508,1,0
TXN1003612,2022-01-31,2022,Q1 2022,Jan 2022,January,Barclays,Leeds,Personal Loan,Private Banking,Branch,GBP,46215.03,6.12,2828.36,1699.84,1128.52,Completed,Low,68,376,0,0
TXN1001026,2022-02-01,2022,Q1 2022,Feb 2022,February,Santander UK,Bristol,Savings Account,Commercial,Telephone,GBP,2357.17,0.76,17.91,10.48,7.43,Failed,Low,36,304,0,0
TXN1002949,2022-02-01,2022,Q1 2022,Feb 2022,February,Barclays,Edinburgh,Current Account,Private Banking,Branch,GBP,3450.73,1.63,56.25,33.81,22.44,Completed,Low,28,549,0,0
TXN1003549,2022-02-01,2022,Q1 2022,Feb 2022,February,HSBC,Edinburgh,Mortgage,Retail,Online,GBP,192214.19,2.59,4978.35,2499.13,2479.22,Completed,Low,33,519,1,0
TXN1003576,2022-02-01,2022,Q1 2022,Feb 2022,February,Barclays,Bristol,Current Account,Retail,Telephone,GBP,1699.08,1.52,25.83,15.52,10.31,Completed,Low,51,339,0,0
TXN1000562,2022-02-02,2022,Q1 2022,Feb 2022,February,NatWest,Manchester,Mortgage,Commercial,Branch,GBP,363214.6,1.5,5448.22,3100.04,2348.18,Completed,Low,27,547,0,0
TXN1003640,2022-02-02,2022,Q1 2022,Feb 2022,February,Barclays,Leeds,Savings Account,Commercial,Mobile App,GBP,750.13,0.64,4.8,2.88,1.92,Completed,Low,52,650,1,0
TXN1004576,2022-02-02,2022,Q1 2022,Feb 2022,February,Barclays,Sheffield,Personal Loan,Wealth Management,Online,GBP,26494.74,4.84,1282.35,770.69,511.66,Completed,Medium,55,767,1,0
TXN1001142,2022-02-03,2022,Q1 2022,Feb 2022,February,Barclays,Glasgow,Mortgage,Wealth Management,Telephone,GBP,455226.61,2.65,12063.51,7250.17,4813.34,Completed,Low,63,776,0,0
TXN1001199,2022-02-03,2022,Q1 2022,Feb 2022,February,Barclays,Leeds,Business Loan,Private Banking,Online,GBP,347967.36,2.86,9951.87,5981.07,3970.8,Pending,Low,73,344,1,0
TXN1001844,2022-02-03,2022,Q1 2022,Feb 2022,February,Santander UK,Cardiff,Personal Loan,Private Banking,Telephone,GBP,5595.58,7.39,413.51,241.9,171.61,Completed,Low,58,611,0,0
TXN1004366,2022-02-03,2022,Q1 2022,Feb 2022,February,HSBC,Cardiff,Mortgage,Commercial,ATM,GBP,56205.5,2.22,1247.76,626.38,621.38,Completed,Low,44,793,0,0
TXN1001562,2022-02-04,2022,Q1 2022,Feb 2022,February,NatWest,Manchester,Current Account,Wealth Management,Telephone,GBP,2679.89,0.85,22.78,12.96,9.82,Failed,Low,28,397,0,0
TXN1002887,2022-02-04,2022,Q1 2022,Feb 2022,February,Santander UK,Glasgow,Savings Account,Private Banking,Online,GBP,41859.06,0.74,309.76,181.21,128.55,Completed,Medium,18,730,1,0
TXN1003376,2022-02-04,2022,Q1 2022,Feb 2022,February,HSBC,Manchester,Fixed Term Deposit,Retail,Telephone,GBP,31533.58,2.76,870.33,436.91,433.42,Pending,Low,38,838,0,0
TXN1000737,2022-02-05,2022,Q1 2022,Feb 2022,February,Lloyds,Leeds,Savings Account,Commercial,Mobile App,GBP,18183.68,0.87,158.2,94.29,63.91,Completed,Low,40,669,1,0
TXN1001521,2022-02-05,2022,Q1 2022,Feb 2022,February,NatWest,Liverpool,Mortgage,Commercial,Branch,GBP,187537.22,1.3,2437.98,1387.21,1050.77,Completed,Low,52,522,0,0
TXN1001811,2022-02-05,2022,Q1 2022,Feb 2022,February,Barclays,Cardiff,Mortgage,Wealth Management,ATM,GBP,260889.72,2.55,6652.69,3998.27,2654.42,Completed,Low,54,750,0,0
TXN1003690,2022-02-05,2022,Q1 2022,Feb 2022,February,HSBC,Bristol,ISA,Commercial,Mobile App,GBP,17350.99,0.89,154.42,77.52,76.9,Completed,Low,44,582,1,0
TXN1003855,2022-02-05,2022,Q1 2022,Feb 2022,February,HSBC,Cardiff,ISA,Wealth Management,Telephone,GBP,17753.19,1.29,229.02,114.97,114.05,Pending,Low,23,787,0,0
TXN1001237,2022-02-06,2022,Q1 2022,Feb 2022,February,Lloyds,Manchester,Savings Account,Commercial,Telephone,GBP,46948.38,1.43,671.36,400.13,271.23,Pending,Low,74,508,0,0
TXN1002946,2022-02-06,2022,Q1 2022,Feb 2022,February,NatWest,London,Mortgage,Private Banking,Branch,GBP,336714.03,1.91,6431.24,3659.38,2771.86,Completed,Low,50,408,0,0
TXN1003379,2022-02-06,2022,Q1 2022,Feb 2022,February,NatWest,Manchester,Personal Loan,Private Banking,Online,GBP,4682.92,6.48,303.45,172.66,130.79,Flagged,Low,72,393,1,1
TXN1004296,2022-02-06,2022,Q1 2022,Feb 2022,February,HSBC,Liverpool,Savings Account,Wealth Management,ATM,GBP,48518.35,0.38,184.37,92.55,91.82,Pending,Low,19,321,0,0
TXN1000396,2022-02-07,2022,Q1 2022,Feb 2022,February,Santander UK,Edinburgh,Business Loan,Private Banking,Telephone,GBP,179922.15,3.73,6711.1,3925.99,2785.11,Completed,Low,50,582,0,0
TXN1002726,2022-02-07,2022,Q1 2022,Feb 2022,February,Lloyds,Bristol,Current Account,Commercial,Telephone,GBP,51.28,0.59,0.3,0.18,0.12,Completed,Low,59,789,0,0
TXN1003204,2022-02-07,2022,Q1 2022,Feb 2022,February,HSBC,Sheffield,Fixed Term Deposit,Retail,Online,USD,70024.0,1.9,1330.46,667.89,662.57,Flagged,Low,36,336,1,1
TXN1000330,2022-02-08,2022,Q1 2022,Feb 2022,February,HSBC,Edinburgh,Mortgage,Private Banking,ATM,USD,445329.04,2.36,10509.77,5275.9,5233.87,Pending,High,31,759,0,0
TXN1000525,2022-02-08,2022,Q1 2022,Feb 2022,February,HSBC,Liverpool,Credit Card,Private Banking,ATM,GBP,3142.94,15.23,478.67,240.29,238.38,Completed,Low,60,778,0,0
TXN1000591,2022-02-08,2022,Q1 2022,Feb 2022,February,HSBC,Glasgow,Current Account,Commercial,Telephone,GBP,645.4,1.9,12.26,6.15,6.11,Completed,Low,68,510,0,0
TXN1000969,2022-02-08,2022,Q1 2022,Feb 2022,February,Santander UK,Liverpool,Credit Card,Retail,ATM,GBP,52.6,12.51,6.58,3.85,2.73,Completed,Medium,55,634,0,0
TXN1001650,2022-02-08,2022,Q1 2022,Feb 2022,February,Santander UK,London,Fixed Term Deposit,Commercial,Online,GBP,16197.32,2.97,481.06,281.42,199.64,Completed,Low,41,586,1,0
TXN1004712,2022-02-08,2022,Q1 2022,Feb 2022,February,NatWest,Manchester,ISA,Wealth Management,ATM,GBP,10123.17,1.32,133.63,76.04,57.59,Failed,Low,56,685,0,0
TXN1001070,2022-02-09,2022,Q1 2022,Feb 2022,February,NatWest,Glasgow,Personal Loan,Commercial,Telephone,GBP,16359.54,7.46,1220.42,694.42,526.0,Completed,Low,38,383,0,0
TXN1002203,2022-02-09,2022,Q1 2022,Feb 2022,February,HSBC,Leeds,Fixed Term Deposit,Retail,Mobile App,GBP,90499.74,2.17,1963.84,985.85,977.99,Pending,Low,62,413,1,0
TXN1004153,2022-02-09,2022,Q1 2022,Feb 2022,February,NatWest,Edinburgh,ISA,Private Banking,Telephone,GBP,12135.52,0.98,118.93,67.67,51.26,Completed,Low,63,659,0,0
TXN1004294,2022-02-09,2022,Q1 2022,Feb 2022,February,Barclays,Edinburgh,ISA,Private Banking,Telephone,GBP,1691.42,1.63,27.57,16.57,11.0,Failed,Medium,40,754,0,0
TXN1000281,2022-02-10,2022,Q1 2022,Feb 2022,February,Barclays,Edinburgh,Current Account,Retail,Branch,GBP,288.76,0.67,1.93,1.16,0.77,Completed,Low,34,785,0,0
TXN1002213,2022-02-10,2022,Q1 2022,Feb 2022,February,Santander UK,Sheffield,Fixed Term Deposit,Retail,Mobile App,GBP,79174.75,1.42,1124.28,657.7,466.58,Completed,Low,37,776,1,0
TXN1002998,2022-02-10,2022,Q1 2022,Feb 2022,February,Barclays,Leeds,Credit Card,Wealth Management,Mobile App,GBP,3348.5,16.74,560.54,336.88,223.66,Completed,Low,25,502,1,0
TXN1003611,2022-02-10,2022,Q1 2022,Feb 2022,February,Barclays,London,Credit Card,Wealth Management,Online,GBP,2748.48,14.12,388.09,233.24,154.85,Completed,Low,45,431,1,0
TXN1003621,2022-02-10,2022,Q1 2022,Feb 2022,February,Santander UK,Cardiff,ISA,Private Banking,Branch,USD,11316.2,0.5,56.58,33.1,23.48,Completed,Low,54,484,0,0
TXN1004873,2022-02-11,2022,Q1 2022,Feb 2022,February,HSBC,Manchester,Credit Card,Wealth Management,Branch,GBP,1374.35,20.77,285.45,143.3,142.15,Flagged,Medium,70,496,0,1
TXN1004947,2022-02-11,2022,Q1 2022,Feb 2022,February,NatWest,Sheffield,Personal Loan,Private Banking,Telephone,GBP,14283.81,3.96,565.64,321.85,243.79,Pending,Low,52,846,0,0
TXN1001510,2022-02-12,2022,Q1 2022,Feb 2022,February,Barclays,Cardiff,Fixed Term Deposit,Wealth Management,Branch,GBP,80639.51,1.03,830.59,499.18,331.41,Completed,Low,67,819,0,0
TXN1003622,2022-02-12,2022,Q1 2022,Feb 2022,February,Lloyds,Sheffield,ISA,Private Banking,Online,GBP,15603.26,1.04,162.27,96.71,65.56,Pending,Low,70,654,1,0
TXN1000485,2022-02-13,2022,Q1 2022,Feb 2022,February,Santander UK,Cardiff,Mortgage,Private Banking,Mobile App,GBP,181182.56,1.3,2355.37,1377.89,977.48,Pending,Low,51,643,1,0
TXN1002440,2022-02-13,2022,Q1 2022,Feb 2022,February,NatWest,Leeds,Fixed Term Deposit,Retail,ATM,GBP,45254.78,3.03,1371.22,780.22,591.0,Completed,Low,51,824,0,0
TXN1003155,2022-02-13,2022,Q1 2022,Feb 2022,February,Lloyds,Sheffield,Credit Card,Retail,ATM,GBP,1644.48,19.03,312.94,186.51,126.43,Failed,Low,40,794,0,0
TXN1004603,2022-02-13,2022,Q1 2022,Feb 2022,February,Lloyds,Bristol,Credit Card,Private Banking,Branch,GBP,2078.56,16.05,333.61,198.83,134.78,Completed,Low,54,431,0,0
TXN1000908,2022-02-14,2022,Q1 2022,Feb 2022,February,HSBC,Bristol,Credit Card,Commercial,Telephone,GBP,2200.65,16.63,365.97,183.72,182.25,Completed,Low,64,708,0,0
TXN1001131,2022-02-14,2022,Q1 2022,Feb 2022,February,Santander UK,Glasgow,Personal Loan,Retail,Telephone,GBP,20054.62,5.05,1012.76,592.46,420.3,Completed,Low,64,756,0,0
TXN1002062,2022-02-14,2022,Q1 2022,Feb 2022,February,Barclays,Sheffield,Credit Card,Commercial,Mobile App,GBP,2892.31,12.86,371.95,223.54,148.41,Flagged,Medium,58,835,1,1
TXN1003115,2022-02-14,2022,Q1 2022,Feb 2022,February,Lloyds,Edinburgh,Savings Account,Wealth Management,ATM,GBP,33720.13,1.23,414.76,247.2,167.56,Completed,Low,29,541,0,0
TXN1004460,2022-02-14,2022,Q1 2022,Feb 2022,February,Santander UK,Glasgow,Fixed Term Deposit,Retail,Mobile App,GBP,73385.72,2.75,2018.11,1180.59,837.52,Completed,Low,49,760,1,0
TXN1004969,2022-02-14,2022,Q1 2022,Feb 2022,February,NatWest,Manchester,Fixed Term Deposit,Retail,Telephone,GBP,66792.2,2.49,1663.13,946.32,716.81,Completed,Medium,66,405,0,0
TXN1001317,2022-02-15,2022,Q1 2022,Feb 2022,February,HSBC,Glasgow,Current Account,Private Banking,Branch,GBP,2091.09,0.69,14.43,7.24,7.19,Pending,Low,75,409,0,0
TXN1004240,2022-02-15,2022,Q1 2022,Feb 2022,February,NatWest,London,Fixed Term Deposit,Retail,ATM,GBP,15835.08,1.2,190.02,108.12,81.9,Completed,Low,59,707,0,0
TXN1002403,2022-02-16,2022,Q1 2022,Feb 2022,February,NatWest,London,Savings Account,Commercial,Online,GBP,38195.78,1.48,565.3,321.66,243.64,Completed,Medium,55,676,1,0
TXN1002457,2022-02-16,2022,Q1 2022,Feb 2022,February,Santander UK,Cardiff,Personal Loan,Commercial,Branch,GBP,12663.1,3.93,497.66,291.13,206.53,Completed,Low,70,730,0,0
TXN1003191,2022-02-16,2022,Q1 2022,Feb 2022,February,Barclays,Bristol,Current Account,Retail,Mobile App,GBP,1575.96,0.66,10.4,6.25,4.15,Failed,Low,71,372,1,0
TXN1004268,2022-02-16,2022,Q1 2022,Feb 2022,February,Santander UK,Glasgow,Mortgage,Retail,Online,GBP,56956.56,2.28,1298.61,759.69,538.92,Completed,Low,53,439,1,0
TXN1004666,2022-02-16,2022,Q1 2022,Feb 2022,February,Barclays,Cardiff,ISA,Wealth Management,Mobile App,GBP,13522.88,1.65,223.13,134.1,89.03,Completed,Medium,41,777,1,0
TXN1000358,2022-02-17,2022,Q1 2022,Feb 2022,February,Barclays,Sheffield,Business Loan,Private Banking,Telephone,GBP,71269.56,3.32,2366.15,1422.06,944.09,Completed,Low,65,381,0,0
TXN1000878,2022-02-17,2022,Q1 2022,Feb 2022,February,HSBC,Glasgow,Credit Card,Wealth Management,Telephone,GBP,1517.75,14.42,218.86,109.87,108.99,Completed,High,54,782,0,0
TXN1001817,2022-02-17,2022,Q1 2022,Feb 2022,February,NatWest,Liverpool,Business Loan,Wealth Management,ATM,GBP,467446.45,5.75,26878.17,15293.68,11584.49,Completed,Low,27,525,0,0
TXN1001986,2022-02-17,2022,Q1 2022,Feb 2022,February,Lloyds,Liverpool,Current Account,Private Banking,Mobile App,GBP,2037.43,1.46,29.75,17.73,12.02,Completed,High,28,532,1,0
TXN1003679,2022-02-17,2022,Q1 2022,Feb 2022,February,Santander UK,Leeds,Mortgage,Retail,Telephone,GBP,173639.24,2.59,4497.26,2630.9,1866.36,Completed,Low,57,443,0,0
TXN1003815,2022-02-17,2022,Q1 2022,Feb 2022,February,HSBC,London,Fixed Term Deposit,Private Banking,Online,GBP,79878.79,1.4,1118.3,561.39,556.91,Completed,Low,45,845,1,0
TXN1004916,2022-02-17,2022,Q1 2022,Feb 2022,February,Barclays,Glasgow,Credit Card,Retail,Online,USD,4673.69,15.18,709.47,426.39,283.08,Pending,Low,38,669,1,0
TXN1001141,2022-02-18,2022,Q1 2022,Feb 2022,February,NatWest,Manchester,ISA,Private Banking,Telephone,GBP,6633.63,0.76,50.42,28.69,21.73,Completed,Low,58,450,0,0
TXN1001603,2022-02-18,2022,Q1 2022,Feb 2022,February,Barclays,London,Current Account,Wealth Management,Mobile App,GBP,2580.3,0.85,21.93,13.18,8.75,Pending,Low,23,412,1,0
TXN1002240,2022-02-18,2022,Q1 2022,Feb 2022,February,HSBC,London,Mortgage,Wealth Management,Mobile App,GBP,346182.89,2.79,9658.5,4848.57,4809.93,Completed,High,50,337,1,0
TXN1002947,2022-02-18,2022,Q1 2022,Feb 2022,February,Santander UK,Liverpool,Mortgage,Wealth Management,Mobile App,GBP,237385.93,2.2,5222.49,3055.16,2167.33,Completed,Low,48,526,1,0
TXN1000478,2022-02-19,2022,Q1 2022,Feb 2022,February,HSBC,Edinburgh,Mortgage,Private Banking,ATM,GBP,489389.35,1.94,9494.15,4766.06,4728.09,Completed,Low,29,679,0,0
TXN1002010,2022-02-19,2022,Q1 2022,Feb 2022,February,Barclays,Glasgow,Savings Account,Retail,Mobile App,GBP,37449.5,1.05,393.22,236.33,156.89,Completed,Low,72,507,1,0
TXN1002412,2022-02-19,2022,Q1 2022,Feb 2022,February,Barclays,Manchester,Personal Loan,Retail,ATM,USD,48228.91,7.64,3684.69,2214.5,1470.19,Completed,Low,66,540,0,0
TXN1003377,2022-02-19,2022,Q1 2022,Feb 2022,February,Lloyds,Manchester,Savings Account,Wealth Management,ATM,GBP,20783.8,0.33,68.59,40.88,27.71,Completed,Low,26,764,0,0
TXN1000590,2022-02-20,2022,Q1 2022,Feb 2022,February,Barclays,London,Fixed Term Deposit,Wealth Management,Branch,GBP,57627.48,2.99,1723.06,1035.56,687.5,Completed,Low,25,387,0,0
TXN1000880,2022-02-20,2022,Q1 2022,Feb 2022,February,Santander UK,Cardiff,Savings Account,Private Banking,Online,GBP,19927.7,0.58,115.58,67.61,47.97,Completed,Low,59,618,1,0
TXN1002448,2022-02-20,2022,Q1 2022,Feb 2022,February,Barclays,Cardiff,Personal Loan,Private Banking,ATM,GBP,4030.59,7.09,285.77,171.75,114.02,Pending,Medium,43,717,0,0
TXN1002744,2022-02-20,2022,Q1 2022,Feb 2022,February,Santander UK,Sheffield,Current Account,Private Banking,Branch,GBP,2518.66,1.91,48.11,28.14,19.97,Completed,Low,33,553,0,0
TXN1004012,2022-02-20,2022,Q1 2022,Feb 2022,February,Barclays,Cardiff,Savings Account,Retail,Telephone,GBP,34373.11,0.99,340.29,204.51,135.78,Completed,Medium,27,370,0,0
TXN1004347,2022-02-20,2022,Q1 2022,Feb 2022,February,Santander UK,Cardiff,Business Loan,Retail,Mobile App,GBP,373168.21,5.52,20598.89,12050.35,8548.54,Completed,Medium,53,757,1,0
TXN1000301,2022-02-21,2022,Q1 2022,Feb 2022,February,Lloyds,Liverpool,Credit Card,Private Banking,Branch,GBP,1910.54,8.74,166.98,99.52,67.46,Completed,Low,68,464,0,0
TXN1001903,2022-02-21,2022,Q1 2022,Feb 2022,February,HSBC,Leeds,Business Loan,Private Banking,ATM,GBP,340107.41,3.3,11223.54,5634.22,5589.32,Completed,Low,60,449,0,0
TXN1002262,2022-02-21,2022,Q1 2022,Feb 2022,February,Lloyds,Sheffield,Current Account,Commercial,Telephone,GBP,4941.73,1.88,92.9,55.37,37.53,Completed,Low,66,373,0,0
TXN1000046,2022-02-22,2022,Q1 2022,Feb 2022,February,HSBC,Glasgow,Savings Account,Commercial,Mobile App,GBP,46451.47,0.99,459.87,230.85,229.02,Failed,Low,63,503,1,0
TXN1000087,2022-02-22,2022,Q1 2022,Feb 2022,February,Barclays,Birmingham,Mortgage,Wealth Management,Online,GBP,109311.45,1.77,1934.81,1162.82,771.99,Completed,Low,19,478,1,0
TXN1001000,2022-02-22,2022,Q1 2022,Feb 2022,February,Lloyds,Cardiff,Current Account,Private Banking,Telephone,GBP,1119.4,0.77,8.62,5.14,3.48,Completed,Low,36,722,0,0
TXN1001657,2022-02-22,2022,Q1 2022,Feb 2022,February,HSBC,Bristol,Business Loan,Commercial,Mobile App,GBP,346779.04,5.8,20113.18,10096.82,10016.36,Completed,Low,30,728,1,0
TXN1002975,2022-02-22,2022,Q1 2022,Feb 2022,February,Barclays,Birmingham,Credit Card,Retail,ATM,GBP,3194.5,12.09,386.22,232.12,154.1,Completed,Low,53,642,0,0
TXN1003497,2022-02-22,2022,Q1 2022,Feb 2022,February,HSBC,Manchester,Current Account,Retail,Telephone,GBP,2543.72,0.89,22.64,11.37,11.27,Completed,High,52,347,0,0
TXN1000131,2022-02-23,2022,Q1 2022,Feb 2022,February,Lloyds,Manchester,Personal Loan,Commercial,Online,GBP,18683.93,6.08,1135.98,677.04,458.94,Completed,High,26,388,1,0
TXN1000401,2022-02-23,2022,Q1 2022,Feb 2022,February,Barclays,Edinburgh,Mortgage,Commercial,Branch,GBP,393101.37,2.18,8569.61,5150.34,3419.27,Completed,Low,32,537,0,0
TXN1000613,2022-02-23,2022,Q1 2022,Feb 2022,February,Barclays,Sheffield,ISA,Retail,Mobile App,GBP,9354.5,0.93,87.0,52.29,34.71,Completed,Low,56,369,1,0
TXN1002478,2022-02-23,2022,Q1 2022,Feb 2022,February,HSBC,Leeds,Business Loan,Wealth Management,Branch,GBP,92001.63,3.69,3394.86,1704.22,1690.64,Pending,Low,51,311,0,0
TXN1003324,2022-02-23,2022,Q1 2022,Feb 2022,February,HSBC,Edinburgh,Personal Loan,Private Banking,Online,GBP,22779.18,5.51,1255.13,630.08,625.05,Completed,Low,73,606,1,0
TXN1003344,2022-02-23,2022,Q1 2022,Feb 2022,February,Lloyds,Manchester,Personal Loan,Private Banking,ATM,GBP,14512.64,5.48,795.29,473.99,321.3,Completed,Low,37,588,0,0
TXN1002355,2022-02-24,2022,Q1 2022,Feb 2022,February,Barclays,London,Business Loan,Private Banking,Mobile App,GBP,286819.34,4.52,12964.23,7791.5,5172.73,Completed,Low,41,549,1,0
TXN1003538,2022-02-24,2022,Q1 2022,Feb 2022,February,Barclays,Leeds,Savings Account,Private Banking,Branch,GBP,17572.22,1.45,254.8,153.13,101.67,Completed,Low,19,453,0,0
TXN1000915,2022-02-25,2022,Q1 2022,Feb 2022,February,Lloyds,Cardiff,Savings Account,Wealth Management,Telephone,GBP,11162.53,1.03,114.97,68.52,46.45,Completed,Low,39,813,0,0
TXN1001203,2022-02-25,2022,Q1 2022,Feb 2022,February,HSBC,Bristol,Business Loan,Private Banking,ATM,GBP,372061.34,5.93,22063.24,11075.75,10987.49,Completed,Low,30,476,0,0
TXN1002031,2022-02-25,2022,Q1 2022,Feb 2022,February,Lloyds,Cardiff,ISA,Commercial,Telephone,GBP,16913.52,1.0,169.14,100.81,68.33,Completed,High,42,822,0,0
TXN1002700,2022-02-25,2022,Q1 2022,Feb 2022,February,HSBC,Bristol,Credit Card,Retail,Branch,GBP,3203.99,8.39,268.81,134.94,133.87,Completed,Low,65,711,0,0
TXN1003687,2022-02-25,2022,Q1 2022,Feb 2022,February,Santander UK,Edinburgh,Personal Loan,Private Banking,Branch,GBP,44602.82,7.94,3541.46,2071.75,1469.71,Completed,Low,24,384,0,0
TXN1003810,2022-02-25,2022,Q1 2022,Feb 2022,February,HSBC,Cardiff,Business Loan,Wealth Management,Mobile App,GBP,45978.93,4.88,2243.77,1126.37,1117.4,Completed,Low,75,672,1,0
TXN1000841,2022-02-26,2022,Q1 2022,Feb 2022,February,Santander UK,Glasgow,Business Loan,Wealth Management,ATM,GBP,177062.75,5.4,9561.39,5593.41,3967.98,Completed,Low,64,358,0,0
TXN1001017,2022-02-26,2022,Q1 2022,Feb 2022,February,HSBC,London,Current Account,Retail,Mobile App,GBP,4010.19,1.35,54.14,27.18,26.96,Completed,Low,29,493,1,0
